,,DHAK_HAK,DHAK_HAJ,DHAK_HAH,DHAK_HAG,DHAK_HAE,DHAK_HAD,DHAK_HAB,DHAK_HAL,DHAK_HAM,DHAK_HAN,DHAK_HAO,DHAK_HAP,DHAK_HAT,DHAK_HA,DHAK_HAA,DHAK_HD,DHAK_HC,DHAK_HN,DHAK_HO,DHAK_HL,DHAK_HM,DHAK_HK,DHAK_HG,DHAK_HE,DHAK_HF,DHAK_HCU,DHAK_HCV,DHAK_HCQ,DHAK_HCR,DHAK_HCT,DHAK_HCM,DHAK_HCO,DHAK_HCP,DHAK_HB,DHAK_HU,DHAK_HT,DHAK_HQ,DHAK_HP,DHAK_HR,DHAK_HDE,DHAK_HDA,DHAK_HDD,DHAK_HDC,DHAK_HCW,DHAK_HCZ,DHAK_HCD,DHAK_HCB,DHAK_HCJ,DHAK_HCI,DHAK_HCK,DHAK_HBH,DHAK_HAZ,DHAK_HBE,DHAK_HBK,DHAK_HBI,DHAK_HBJ,DHAK_HBV
k4381,PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,0.999902472,1.74E-06,1.74E-06,1.74E-06,1.74E-06
k4382,PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,8.93E-06,0.99950017,8.93E-06,8.93E-06,8.93E-06,8.93E-06
k4383,PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Megasphaera.s__Megasphaera_micronuciformis,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,0.999983816,2.89E-07,2.89E-07,2.89E-07,2.89E-07
k4384,"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Enterococcus.s__Enterococcus_faecium",1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,1.87E-06,0.999895358,1.87E-06,1.87E-06,1.87E-06,1.87E-06
k4385,"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,3.93E-06,0.999779957,3.93E-06,3.93E-06,3.93E-06,3.93E-06
k4386,URSIN-PWY: ureide biosynthesis,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,9.57E-07,0.125291555,9.57E-07,9.57E-07,0.874655804,9.57E-07
k4387,PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_parasanguinis,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,6.18E-06,0.999653932
k4388,ARO-PWY: chorismate biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,6.31E-06,0.999646728,6.31E-06
k4389,PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_parasanguinis,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,4.90E-06,0.999725514,4.90E-06
k4390,COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,6.07E-06,0.999660252,6.07E-06
k4391,THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_plebeius,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,0.999981894,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07,3.23E-07
k4392,UNINTEGRATED|g__Treponema.s__Treponema_succinifaciens,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,0.999999992,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10,1.35E-10
k4393,UNINTEGRATED|g__Prevotella.s__Prevotella_multisaccharivorax,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,0.999999912,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09,1.56E-09
k4394,PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,0.99999635,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08,6.52E-08
k4395,PWY-6151: S-adenosyl-L-methionine cycle I|g__Treponema.s__Treponema_succinifaciens,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,0.999996155,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08,6.87E-08
k4396,PWY-2942: L-lysine biosynthesis III|g__Treponema.s__Treponema_succinifaciens,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,0.999994886,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08,9.13E-08
k4397,PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Treponema.s__Treponema_succinifaciens,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,0.999995027,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08,8.88E-08
k4398,PWY-5097: L-lysine biosynthesis VI|g__Treponema.s__Treponema_succinifaciens,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,0.999994883,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08,9.14E-08
k4399,PWY-5686: UMP biosynthesis|g__Treponema.s__Treponema_succinifaciens,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,0.999996085,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08,6.99E-08
k4400,PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,0.999992983,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07,1.25E-07
k4401,PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Treponema.s__Treponema_succinifaciens,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,0.999993251,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07
k4402,PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Treponema.s__Treponema_succinifaciens,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,0.999993426,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07,1.17E-07
k4403,ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Treponema.s__Treponema_succinifaciens,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,0.999996601,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08
k4404,PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Treponema.s__Treponema_succinifaciens,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,0.999995767,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08,7.56E-08
k4405,VALSYN-PWY: L-valine biosynthesis|g__Treponema.s__Treponema_succinifaciens,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,0.999996601,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08,6.07E-08
k4406,PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Treponema.s__Treponema_succinifaciens,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,0.999993206,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07,1.21E-07
k4407,PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Treponema.s__Treponema_succinifaciens,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,0.999994477,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08,9.86E-08
k4408,BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Treponema.s__Treponema_succinifaciens,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,0.999996156,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08,6.86E-08
k4409,PWY-6737: starch degradation V|g__Treponema.s__Treponema_succinifaciens,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,0.999996082,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08,7.00E-08
